chart_week,year,month,day,current_week,title,performer,last_week,peak_pos,wks_on_chart
2022-01-01,2022,January,01,15,Heat Waves,Glass Animals,8,7,49
2022-01-01,2022,January,01,17,It's Beginning To Look A Lot Like Christmas,Perry Como And The Fontane Sisters With Mitchell Ayres And His Orchestra,19,12,11
2022-01-01,2022,January,01,27,abcdefu,GAYLE,16,15,5
2022-01-01,2022,January,01,34,"You're A Mean One, Mr. Grinch",Thurl Ravenscroft,44,32,4
2022-01-01,2022,January,01,35,Santa Baby,Eartha Kitt With Henri Rene And His Orchestra,50,35,2
2022-01-01,2022,January,01,52,Love Nwantiti (Ah Ah Ah),CKay,47,31,14
2022-01-01,2022,January,01,60,Meet Me At Our Spot,THE ANXIETY: WILLOW & Tyler Cole,58,21,15
2022-01-08,2022,January,08,7,Heat Waves,Glass Animals,15,7,50
2022-01-08,2022,January,08,13,It's Beginning To Look A Lot Like Christmas,Perry Como And The Fontane Sisters With Mitchell Ayres And His Orchestra,17,12,12
2022-01-08,2022,January,08,17,abcdefu,GAYLE,27,15,6
2022-01-08,2022,January,08,45,Santa Baby,Eartha Kitt With Henri Rene And His Orchestra,35,35,3
2022-01-08,2022,January,08,48,Love Nwantiti (Ah Ah Ah),CKay,52,31,15
2022-01-08,2022,January,08,54,Surface Pressure,Jessica Darrow,0,54,1
2022-01-08,2022,January,08,56,Meet Me At Our Spot,THE ANXIETY: WILLOW & Tyler Cole,60,21,16
2022-01-08,2022,January,08,92,I Am Woman,Emmy Meli,0,92,1
2022-01-15,2022,January,15,3,Heat Waves,Glass Animals,7,3,51
2022-01-15,2022,January,15,11,abcdefu,GAYLE,17,11,7
2022-01-15,2022,January,15,14,Surface Pressure,Jessica Darrow,54,14,2
2022-01-15,2022,January,15,29,Love Nwantiti (Ah Ah Ah),CKay,48,29,16
2022-01-15,2022,January,15,38,Beggin',Maneskin,0,13,25
2022-01-15,2022,January,15,39,Meet Me At Our Spot,THE ANXIETY: WILLOW & Tyler Cole,56,21,17
2022-01-15,2022,January,15,74,I Am Woman,Emmy Meli,92,74,2
2022-01-15,2022,January,15,83,Dos Oruguitas,Sebastian Yatra,0,83,1
2022-01-15,2022,January,15,97,I Love You So,The Walters,0,97,1
2022-01-22,2022,January,22,3,Heat Waves,Glass Animals,3,3,52
2022-01-22,2022,January,22,9,abcdefu,GAYLE,11,9,8
2022-01-22,2022,January,22,14,Surface Pressure,Jessica Darrow,14,14,3
2022-01-22,2022,January,22,41,Love Nwantiti (Ah Ah Ah),CKay,29,29,17
2022-01-22,2022,January,22,49,Meet Me At Our Spot,THE ANXIETY: WILLOW & Tyler Cole,39,21,18
2022-01-22,2022,January,22,71,Dos Oruguitas,Sebastian Yatra,83,71,2
2022-01-22,2022,January,22,97,I Am Woman,Emmy Meli,74,74,3
2022-01-29,2022,January,29,3,Heat Waves,Glass Animals,3,3,53
2022-01-29,2022,January,29,8,abcdefu,GAYLE,9,8,9
2022-01-29,2022,January,29,10,Surface Pressure,Jessica Darrow,14,10,4
2022-01-29,2022,January,29,27,Love Nwantiti (Ah Ah Ah),CKay,41,27,18
2022-01-29,2022,January,29,39,Meet Me At Our Spot,THE ANXIETY: WILLOW & Tyler Cole,49,21,19
2022-01-29,2022,January,29,44,Dos Oruguitas,Sebastian Yatra,71,44,3
2022-02-05,2022,February,05,3,Heat Waves,Glass Animals,3,3,54
2022-02-05,2022,February,05,8,abcdefu,GAYLE,8,8,10
2022-02-05,2022,February,05,9,Surface Pressure,Jessica Darrow,10,9,5
2022-02-05,2022,February,05,26,Love Nwantiti (Ah Ah Ah),CKay,27,26,19
2022-02-05,2022,February,05,36,Dos Oruguitas,Sebastian Yatra,44,36,4
2022-02-05,2022,February,05,40,Meet Me At Our Spot,THE ANXIETY: WILLOW & Tyler Cole,39,21,20
2022-02-05,2022,February,05,81,I Love You So,The Walters,0,81,2
2022-02-05,2022,February,05,99,I Am Woman,Emmy Meli,0,74,4
2022-02-12,2022,February,12,3,Heat Waves,Glass Animals,3,3,55
2022-02-12,2022,February,12,6,abcdefu,GAYLE,8,6,11
2022-02-12,2022,February,12,8,Surface Pressure,Jessica Darrow,9,8,6
2022-02-12,2022,February,12,30,Love Nwantiti (Ah Ah Ah),CKay,26,26,20
2022-02-12,2022,February,12,38,Dos Oruguitas,Sebastian Yatra,36,36,5
2022-02-12,2022,February,12,41,Meet Me At Our Spot,THE ANXIETY: WILLOW & Tyler Cole,40,21,21
2022-02-12,2022,February,12,71,I Love You So,The Walters,81,71,3
2022-02-12,2022,February,12,91,Numb Little Bug,Em Beihold,0,91,1
2022-02-12,2022,February,12,94,Infinity,Jaymes Young,0,94,1
2022-02-19,2022,February,19,4,Heat Waves,Glass Animals,3,3,56
2022-02-19,2022,February,19,7,abcdefu,GAYLE,6,6,12
2022-02-19,2022,February,19,10,Surface Pressure,Jessica Darrow,8,8,7
2022-02-19,2022,February,19,26,Love Nwantiti (Ah Ah Ah),CKay,30,26,21
2022-02-19,2022,February,19,39,Meet Me At Our Spot,THE ANXIETY: WILLOW & Tyler Cole,41,21,22
2022-02-19,2022,February,19,41,Dos Oruguitas,Sebastian Yatra,38,36,6
2022-02-19,2022,February,19,75,I Love You So,The Walters,71,71,4
2022-02-19,2022,February,19,91,Numb Little Bug,Em Beihold,91,91,2
2022-02-26,2022,February,26,2,Heat Waves,Glass Animals,4,2,57
2022-02-26,2022,February,26,4,abcdefu,GAYLE,7,4,13
2022-02-26,2022,February,26,11,Surface Pressure,Jessica Darrow,10,8,8
2022-02-26,2022,February,26,36,Love Nwantiti (Ah Ah Ah),CKay,26,26,22
2022-02-26,2022,February,26,43,Meet Me At Our Spot,THE ANXIETY: WILLOW & Tyler Cole,39,21,23
2022-02-26,2022,February,26,50,Dos Oruguitas,Sebastian Yatra,41,36,7
2022-02-26,2022,February,26,81,I Love You So,The Walters,75,71,5
2022-02-26,2022,February,26,85,Numb Little Bug,Em Beihold,91,85,3
2022-03-05,2022,March,05,2,Heat Waves,Glass Animals,2,2,58
2022-03-05,2022,March,05,3,abcdefu,GAYLE,4,3,14
2022-03-05,2022,March,05,13,Surface Pressure,Jessica Darrow,11,8,9
2022-03-05,2022,March,05,34,Love Nwantiti (Ah Ah Ah),CKay,36,26,23
2022-03-05,2022,March,05,37,Meet Me At Our Spot,THE ANXIETY: WILLOW & Tyler Cole,43,21,24
2022-03-05,2022,March,05,46,Dos Oruguitas,Sebastian Yatra,50,36,8
2022-03-05,2022,March,05,68,Numb Little Bug,Em Beihold,85,68,4
2022-03-05,2022,March,05,80,I Love You So,The Walters,81,71,6
2022-03-12,2022,March,12,1,Heat Waves,Glass Animals,2,1,59
2022-03-12,2022,March,12,3,abcdefu,GAYLE,3,3,15
2022-03-12,2022,March,12,18,Surface Pressure,Jessica Darrow,13,8,10
2022-03-12,2022,March,12,34,Love Nwantiti (Ah Ah Ah),CKay,34,26,24
2022-03-12,2022,March,12,40,Meet Me At Our Spot,THE ANXIETY: WILLOW & Tyler Cole,37,21,25
2022-03-12,2022,March,12,51,Dos Oruguitas,Sebastian Yatra,46,36,9
2022-03-12,2022,March,12,54,Numb Little Bug,Em Beihold,68,54,5
2022-03-12,2022,March,12,80,I Love You So,The Walters,80,71,7
2022-03-12,2022,March,12,95,To The Moon!,JNR CHOI & Sam Tompkins,0,95,1
2022-03-12,2022,March,12,100,Rocking A Cardigan In Atlanta,Lil Shordie Scott,0,100,1
2022-03-19,2022,March,19,1,Heat Waves,Glass Animals,1,1,60
2022-03-19,2022,March,19,4,abcdefu,GAYLE,3,3,16
2022-03-19,2022,March,19,20,Surface Pressure,Jessica Darrow,18,8,11
2022-03-19,2022,March,19,32,Love Nwantiti (Ah Ah Ah),CKay,34,26,25
2022-03-19,2022,March,19,48,Numb Little Bug,Em Beihold,54,48,6
2022-03-19,2022,March,19,50,Meet Me At Our Spot,THE ANXIETY: WILLOW & Tyler Cole,40,21,26
2022-03-19,2022,March,19,58,Dos Oruguitas,Sebastian Yatra,51,36,10
2022-03-19,2022,March,19,77,Rocking A Cardigan In Atlanta,Lil Shordie Scott,100,77,2
2022-03-19,2022,March,19,85,I Love You So,The Walters,80,71,8
2022-03-19,2022,March,19,87,To The Moon!,JNR CHOI & Sam Tompkins,95,87,2
2022-03-26,2022,March,26,1,Heat Waves,Glass Animals,1,1,61
2022-03-26,2022,March,26,4,abcdefu,GAYLE,4,3,17
2022-03-26,2022,March,26,29,Surface Pressure,Jessica Darrow,20,8,12
2022-03-26,2022,March,26,41,Love Nwantiti (Ah Ah Ah),CKay,32,26,26
2022-03-26,2022,March,26,54,Numb Little Bug,Em Beihold,48,48,7
2022-03-26,2022,March,26,72,Dos Oruguitas,Sebastian Yatra,58,36,11
2022-03-26,2022,March,26,81,To The Moon!,JNR CHOI & Sam Tompkins,87,81,3
2022-03-26,2022,March,26,89,I Love You So,The Walters,85,71,9
2022-03-26,2022,March,26,94,Rocking A Cardigan In Atlanta,Lil Shordie Scott,77,77,3
2022-04-02,2022,April,02,1,Heat Waves,Glass Animals,1,1,62
2022-04-02,2022,April,02,4,abcdefu,GAYLE,4,3,18
2022-04-02,2022,April,02,35,Surface Pressure,Jessica Darrow,29,8,13
2022-04-02,2022,April,02,39,Love Nwantiti (Ah Ah Ah),CKay,41,26,27
2022-04-02,2022,April,02,49,Numb Little Bug,Em Beihold,54,48,8
2022-04-02,2022,April,02,50,Nobody Like U,4*TOWN (From Disney And Pixar's Turning Red),0,50,1
2022-04-02,2022,April,02,64,To The Moon!,JNR CHOI & Sam Tompkins,81,64,4
2022-04-02,2022,April,02,74,Dos Oruguitas,Sebastian Yatra,72,36,12
2022-04-02,2022,April,02,84,Tom's Diner,AnnenMayKantereit & Giant Rooks,0,84,1
2022-04-02,2022,April,02,85,I Love You So,The Walters,89,71,10
2022-04-02,2022,April,02,92,Over,Lucky Daye,0,92,1
2022-04-09,2022,April,09,1,Heat Waves,Glass Animals,1,1,63
2022-04-09,2022,April,09,7,abcdefu,GAYLE,4,3,19
2022-04-09,2022,April,09,39,Surface Pressure,Jessica Darrow,35,8,14
2022-04-09,2022,April,09,45,Love Nwantiti (Ah Ah Ah),CKay,39,26,28
2022-04-09,2022,April,09,46,Numb Little Bug,Em Beihold,49,46,9
2022-04-09,2022,April,09,49,Nobody Like U,4*TOWN (From Disney And Pixar's Turning Red),50,49,2
2022-04-09,2022,April,09,54,To The Moon!,JNR CHOI & Sam Tompkins,64,54,5
2022-04-09,2022,April,09,65,Dos Oruguitas,Sebastian Yatra,74,36,13
2022-04-09,2022,April,09,77,Over,Lucky Daye,92,77,2
2022-04-09,2022,April,09,78,Tom's Diner,AnnenMayKantereit & Giant Rooks,84,78,2
2022-04-09,2022,April,09,90,I Love You So,The Walters,85,71,11
2022-04-16,2022,April,16,2,Heat Waves,Glass Animals,1,1,64
2022-04-16,2022,April,16,9,abcdefu,GAYLE,7,3,20
2022-04-16,2022,April,16,47,Numb Little Bug,Em Beihold,46,46,10
2022-04-16,2022,April,16,48,Love Nwantiti (Ah Ah Ah),CKay,45,26,29
2022-04-16,2022,April,16,50,To The Moon!,JNR CHOI & Sam Tompkins,54,50,6
2022-04-16,2022,April,16,51,Surface Pressure,Jessica Darrow,39,8,15
2022-04-16,2022,April,16,59,Nobody Like U,4*TOWN (From Disney And Pixar's Turning Red),49,49,3
2022-04-16,2022,April,16,76,Dos Oruguitas,Sebastian Yatra,65,36,14
2022-04-16,2022,April,16,85,Over,Lucky Daye,77,77,3
2022-04-16,2022,April,16,89,I Love You So,The Walters,90,71,12
2022-04-16,2022,April,16,92,Tom's Diner,AnnenMayKantereit & Giant Rooks,78,78,3
2022-04-23,2022,April,23,3,Heat Waves,Glass Animals,2,1,65
2022-04-23,2022,April,23,11,abcdefu,GAYLE,9,3,21
2022-04-23,2022,April,23,42,To The Moon!,JNR CHOI & Sam Tompkins,50,42,7
2022-04-23,2022,April,23,45,Numb Little Bug,Em Beihold,47,45,11
2022-04-23,2022,April,23,56,Surface Pressure,Jessica Darrow,51,8,16
2022-04-23,2022,April,23,72,Nobody Like U,4*TOWN (From Disney And Pixar's Turning Red),59,49,4
2022-04-23,2022,April,23,86,I Love You So,The Walters,89,71,13
2022-04-23,2022,April,23,93,Dos Oruguitas,Sebastian Yatra,76,36,15
2022-04-23,2022,April,23,96,Over,Lucky Daye,85,77,4
2022-04-30,2022,April,30,3,Heat Waves,Glass Animals,3,1,66
2022-04-30,2022,April,30,13,abcdefu,GAYLE,11,3,22
2022-04-30,2022,April,30,38,To The Moon!,JNR CHOI & Sam Tompkins,42,38,8
2022-04-30,2022,April,30,40,Numb Little Bug,Em Beihold,45,40,12
2022-04-30,2022,April,30,63,Surface Pressure,Jessica Darrow,56,8,17
2022-04-30,2022,April,30,79,Nobody Like U,4*TOWN (From Disney And Pixar's Turning Red),72,49,5
2022-04-30,2022,April,30,81,I Love You So,The Walters,86,71,14
2022-04-30,2022,April,30,92,Over,Lucky Daye,96,77,5
2022-04-30,2022,April,30,95,Dos Oruguitas,Sebastian Yatra,93,36,16
2022-05-07,2022,May,07,3,Heat Waves,Glass Animals,3,1,67
2022-05-07,2022,May,07,13,abcdefu,GAYLE,13,3,23
2022-05-07,2022,May,07,37,Numb Little Bug,Em Beihold,40,37,13
2022-05-07,2022,May,07,38,To The Moon!,JNR CHOI & Sam Tompkins,38,38,9
2022-05-07,2022,May,07,75,Surface Pressure,Jessica Darrow,63,8,18
2022-05-07,2022,May,07,86,I Love You So,The Walters,81,71,15
2022-05-07,2022,May,07,98,Over,Lucky Daye,92,77,6
2022-05-14,2022,May,14,5,Heat Waves,Glass Animals,3,1,68
2022-05-14,2022,May,14,23,abcdefu,GAYLE,13,3,24
2022-05-14,2022,May,14,40,Numb Little Bug,Em Beihold,37,37,14
2022-05-14,2022,May,14,42,To The Moon!,JNR CHOI & Sam Tompkins,38,38,10
2022-05-14,2022,May,14,87,Surface Pressure,Jessica Darrow,75,8,19
2022-05-14,2022,May,14,90,I Love You So,The Walters,86,71,16
2022-05-14,2022,May,14,98,Over,Lucky Daye,98,77,7
2022-05-21,2022,May,21,7,Heat Waves,Glass Animals,5,1,69
2022-05-21,2022,May,21,32,La Corriente,Bad Bunny & Tony Dize,0,32,1
2022-05-21,2022,May,21,41,abcdefu,GAYLE,23,3,25
2022-05-21,2022,May,21,43,Numb Little Bug,Em Beihold,40,37,15
2022-05-21,2022,May,21,49,Otro Atardecer,Bad Bunny & The Marias,0,49,1
2022-05-21,2022,May,21,57,To The Moon!,JNR CHOI & Sam Tompkins,42,38,11
2022-05-28,2022,May,28,12,Heat Waves,Glass Animals,7,1,70
2022-05-28,2022,May,28,42,Numb Little Bug,Em Beihold,43,37,16
2022-05-28,2022,May,28,58,To The Moon!,JNR CHOI & Sam Tompkins,57,38,12
2022-05-28,2022,May,28,72,La Corriente,Bad Bunny & Tony Dize,32,32,2
2022-05-28,2022,May,28,87,Otro Atardecer,Bad Bunny & The Marias,49,49,2
2022-06-04,2022,June,04,6,Heat Waves,Glass Animals,12,1,71
2022-06-04,2022,June,04,35,Numb Little Bug,Em Beihold,42,35,17
2022-06-04,2022,June,04,54,To The Moon!,JNR CHOI & Sam Tompkins,58,38,13
2022-06-04,2022,June,04,80,La Corriente,Bad Bunny & Tony Dize,72,32,3
2022-06-04,2022,June,04,96,Otro Atardecer,Bad Bunny & The Marias,87,49,3
2022-06-11,2022,June,11,5,Heat Waves,Glass Animals,6,1,72
2022-06-11,2022,June,11,19,Numb Little Bug,Em Beihold,35,19,18
2022-06-11,2022,June,11,56,To The Moon!,JNR CHOI & Sam Tompkins,54,38,14
2022-06-11,2022,June,11,84,La Corriente,Bad Bunny & Tony Dize,80,32,4
2022-06-11,2022,June,11,87,Sunroof,Nicky Youre & dazy,0,87,1
2022-06-11,2022,June,11,100,Until I Found You,Stephen Sanchez,0,100,1
2022-06-18,2022,June,18,6,Heat Waves,Glass Animals,5,1,73
2022-06-18,2022,June,18,21,Numb Little Bug,Em Beihold,19,19,19
2022-06-18,2022,June,18,55,To The Moon!,JNR CHOI & Sam Tompkins,56,38,15
2022-06-18,2022,June,18,72,Sunroof,Nicky Youre & dazy,87,72,2
2022-06-18,2022,June,18,93,La Corriente,Bad Bunny & Tony Dize,84,32,5
2022-06-25,2022,June,25,6,Heat Waves,Glass Animals,6,1,74
2022-06-25,2022,June,25,19,Numb Little Bug,Em Beihold,21,19,20
2022-06-25,2022,June,25,52,Sunroof,Nicky Youre & dazy,72,52,3
2022-06-25,2022,June,25,60,To The Moon!,JNR CHOI & Sam Tompkins,55,38,16
2022-06-25,2022,June,25,90,La Corriente,Bad Bunny & Tony Dize,93,32,6
2022-07-02,2022,July,02,10,Heat Waves,Glass Animals,6,1,75
2022-07-02,2022,July,02,27,Numb Little Bug,Em Beihold,19,19,21
2022-07-02,2022,July,02,33,Sunroof,Nicky Youre & dazy,52,33,4
2022-07-02,2022,July,02,74,To The Moon!,JNR CHOI & Sam Tompkins,60,38,17
2022-07-09,2022,July,09,9,Heat Waves,Glass Animals,10,1,76
2022-07-09,2022,July,09,19,Numb Little Bug,Em Beihold,27,19,22
2022-07-09,2022,July,09,24,Sunroof,Nicky Youre & dazy,33,24,5
2022-07-09,2022,July,09,69,To The Moon!,JNR CHOI & Sam Tompkins,74,38,18
2022-07-16,2022,July,16,8,Heat Waves,Glass Animals,9,1,77
2022-07-16,2022,July,16,18,Numb Little Bug,Em Beihold,19,18,23
2022-07-16,2022,July,16,20,Sunroof,Nicky Youre & dazy,24,20,6
2022-07-16,2022,July,16,74,To The Moon!,JNR CHOI & Sam Tompkins,69,38,19
2022-07-16,2022,July,16,93,La Corriente,Bad Bunny & Tony Dize,0,32,7
2022-07-16,2022,July,16,95,Until I Found You,Stephen Sanchez,0,95,2
2022-07-23,2022,July,23,7,Heat Waves,Glass Animals,8,1,78
2022-07-23,2022,July,23,17,Sunroof,Nicky Youre & dazy,20,17,7
2022-07-23,2022,July,23,18,Numb Little Bug,Em Beihold,18,18,24
2022-07-23,2022,July,23,68,Betty (Get Money),Yung Gravy,0,68,1
2022-07-23,2022,July,23,88,To The Moon!,JNR CHOI & Sam Tompkins,74,38,20
2022-07-30,2022,July,30,8,Heat Waves,Glass Animals,7,1,79
2022-07-30,2022,July,30,16,Sunroof,Nicky Youre & dazy,17,16,8
2022-07-30,2022,July,30,20,Numb Little Bug,Em Beihold,18,18,25
2022-07-30,2022,July,30,63,Betty (Get Money),Yung Gravy,68,63,2
2022-07-30,2022,July,30,92,Until I Found You,Stephen Sanchez,0,92,3
2022-07-30,2022,July,30,99,La Corriente,Bad Bunny & Tony Dize,0,32,8
2022-08-06,2022,August,06,10,Heat Waves,Glass Animals,8,1,80
2022-08-06,2022,August,06,12,Sunroof,Nicky Youre & dazy,16,12,9
2022-08-06,2022,August,06,19,Numb Little Bug,Em Beihold,20,18,26
2022-08-06,2022,August,06,59,Betty (Get Money),Yung Gravy,63,59,3
2022-08-06,2022,August,06,88,Until I Found You,Stephen Sanchez,92,88,4
2022-08-06,2022,August,06,100,La Corriente,Bad Bunny & Tony Dize,99,32,9
2022-08-13,2022,August,13,9,Sunroof,Nicky Youre & dazy,12,9,10
2022-08-13,2022,August,13,12,Heat Waves,Glass Animals,10,1,81
2022-08-13,2022,August,13,24,Numb Little Bug,Em Beihold,19,18,27
2022-08-13,2022,August,13,65,Betty (Get Money),Yung Gravy,59,59,4
2022-08-13,2022,August,13,96,Until I Found You,Stephen Sanchez,88,88,5
2022-08-13,2022,August,13,99,La Corriente,Bad Bunny & Tony Dize,100,32,10
2022-08-20,2022,August,20,8,Sunroof,Nicky Youre & dazy,9,8,11
2022-08-20,2022,August,20,14,Heat Waves,Glass Animals,12,1,82
2022-08-20,2022,August,20,27,Numb Little Bug,Em Beihold,24,18,28
2022-08-20,2022,August,20,45,Betty (Get Money),Yung Gravy,65,45,5
2022-08-20,2022,August,20,95,La Corriente,Bad Bunny & Tony Dize,99,32,11
2022-08-20,2022,August,20,97,Until I Found You,Stephen Sanchez,96,88,6
2022-08-27,2022,August,27,7,Sunroof,Nicky Youre & dazy,8,7,12
2022-08-27,2022,August,27,13,Heat Waves,Glass Animals,14,1,83
2022-08-27,2022,August,27,33,Numb Little Bug,Em Beihold,27,18,29
2022-08-27,2022,August,27,45,Betty (Get Money),Yung Gravy,45,45,6
2022-08-27,2022,August,27,92,Until I Found You,Stephen Sanchez,97,88,7
2022-08-27,2022,August,27,99,La Corriente,Bad Bunny & Tony Dize,95,32,12
2022-09-03,2022,September,03,6,Sunroof,Nicky Youre & dazy,7,6,13
2022-09-03,2022,September,03,17,Heat Waves,Glass Animals,13,1,84
2022-09-03,2022,September,03,39,Betty (Get Money),Yung Gravy,45,39,7
2022-09-03,2022,September,03,41,Numb Little Bug,Em Beihold,33,18,30
2022-09-03,2022,September,03,76,Until I Found You,Stephen Sanchez,92,76,8
2022-09-03,2022,September,03,87,La Corriente,Bad Bunny & Tony Dize,99,32,13
2022-09-03,2022,September,03,97,Snap,Rosa Linn,0,97,1
2022-09-10,2022,September,10,5,Sunroof,Nicky Youre & dazy,6,5,14
2022-09-10,2022,September,10,19,Heat Waves,Glass Animals,17,1,85
2022-09-10,2022,September,10,33,Betty (Get Money),Yung Gravy,39,33,8
2022-09-10,2022,September,10,48,Numb Little Bug,Em Beihold,41,18,31
2022-09-10,2022,September,10,87,Until I Found You,Stephen Sanchez,76,76,9
2022-09-10,2022,September,10,99,La Corriente,Bad Bunny & Tony Dize,87,32,14
2022-09-17,2022,September,17,4,Sunroof,Nicky Youre & dazy,5,4,15
2022-09-17,2022,September,17,18,Heat Waves,Glass Animals,19,1,86
2022-09-17,2022,September,17,31,Betty (Get Money),Yung Gravy,33,31,9
2022-09-17,2022,September,17,47,Numb Little Bug,Em Beihold,48,18,32
2022-09-17,2022,September,17,75,Until I Found You,Stephen Sanchez,87,75,10
2022-09-17,2022,September,17,93,Snap,Rosa Linn,0,93,2
2022-09-17,2022,September,17,99,Billie Eilish.,Armani White,0,99,1
2022-09-24,2022,September,24,4,Sunroof,Nicky Youre & dazy,4,4,16
2022-09-24,2022,September,24,17,Heat Waves,Glass Animals,18,1,87
2022-09-24,2022,September,24,30,Betty (Get Money),Yung Gravy,31,30,10
2022-09-24,2022,September,24,69,Until I Found You,Stephen Sanchez,75,69,11
2022-09-24,2022,September,24,90,Mary On A Cross,Ghost,0,90,1
2022-09-24,2022,September,24,97,Snap,Rosa Linn,93,93,3
2022-10-01,2022,October,01,4,Sunroof,Nicky Youre & dazy,4,4,17
2022-10-01,2022,October,01,17,Heat Waves,Glass Animals,17,1,88
2022-10-01,2022,October,01,33,Betty (Get Money),Yung Gravy,30,30,11
2022-10-01,2022,October,01,59,Until I Found You,Stephen Sanchez,69,59,12
2022-10-01,2022,October,01,62,Evergreen,Omar Apollo,0,62,1
2022-10-01,2022,October,01,69,Billie Eilish.,Armani White,0,69,2
2022-10-01,2022,October,01,99,Snap,Rosa Linn,97,93,4
2022-10-08,2022,October,08,5,Sunroof,Nicky Youre & dazy,4,4,18
2022-10-08,2022,October,08,19,Heat Waves,Glass Animals,17,1,89
2022-10-08,2022,October,08,34,Betty (Get Money),Yung Gravy,33,30,12
2022-10-08,2022,October,08,53,Evergreen,Omar Apollo,62,53,2
2022-10-08,2022,October,08,57,Until I Found You,Stephen Sanchez,59,57,13
2022-10-08,2022,October,08,63,Billie Eilish.,Armani White,69,63,3
2022-10-08,2022,October,08,90,Snap,Rosa Linn,99,90,5
2022-10-08,2022,October,08,92,Mary On A Cross,Ghost,0,90,2
2022-10-15,2022,October,15,5,Sunroof,Nicky Youre & dazy,5,4,19
2022-10-15,2022,October,15,20,Heat Waves,Glass Animals,19,1,90
2022-10-15,2022,October,15,34,Betty (Get Money),Yung Gravy,34,30,13
2022-10-15,2022,October,15,47,Until I Found You,Stephen Sanchez,57,47,14
2022-10-15,2022,October,15,51,Evergreen,Omar Apollo,53,51,3
2022-10-15,2022,October,15,62,Billie Eilish.,Armani White,63,62,4
2022-10-15,2022,October,15,90,Snap,Rosa Linn,90,90,6
2022-10-22,2022,October,22,7,Sunroof,Nicky Youre & dazy,5,4,20
2022-10-22,2022,October,22,21,Heat Waves,Glass Animals,20,1,91
2022-10-22,2022,October,22,38,Until I Found You,Stephen Sanchez,47,38,15
2022-10-22,2022,October,22,39,Betty (Get Money),Yung Gravy,34,30,14
2022-10-22,2022,October,22,58,Billie Eilish.,Armani White,62,58,5
2022-10-22,2022,October,22,60,Evergreen,Omar Apollo,51,51,4
2022-10-22,2022,October,22,82,Snap,Rosa Linn,90,82,7
2022-10-29,2022,October,29,11,Sunroof,Nicky Youre & dazy,7,4,21
2022-10-29,2022,October,29,48,Until I Found You,Stephen Sanchez,38,38,16
2022-10-29,2022,October,29,59,Betty (Get Money),Yung Gravy,39,30,15
2022-10-29,2022,October,29,71,Billie Eilish.,Armani White,58,58,6
2022-10-29,2022,October,29,77,Evergreen,Omar Apollo,60,51,5
2022-10-29,2022,October,29,95,Snap,Rosa Linn,82,82,8
2022-11-05,2022,November,05,23,Sunroof,Nicky Youre & dazy,11,4,22
2022-11-05,2022,November,05,57,Until I Found You,Stephen Sanchez,48,38,17
2022-11-05,2022,November,05,65,Monotonia,Shakira + Ozuna,0,65,1
2022-11-05,2022,November,05,77,Billie Eilish.,Armani White,71,58,7
2022-11-05,2022,November,05,78,Betty (Get Money),Yung Gravy,59,30,16
2022-11-05,2022,November,05,88,Evergreen,Omar Apollo,77,51,6
2022-11-05,2022,November,05,93,Snap,Rosa Linn,95,82,9
2022-11-12,2022,November,12,19,Sunroof,Nicky Youre & dazy,23,4,23
2022-11-12,2022,November,12,53,Until I Found You,Stephen Sanchez,57,38,18
2022-11-12,2022,November,12,72,Billie Eilish.,Armani White,77,58,8
2022-11-12,2022,November,12,77,Monotonia,Shakira + Ozuna,65,65,2
2022-11-12,2022,November,12,94,Betty (Get Money),Yung Gravy,78,30,17
2022-11-12,2022,November,12,100,Evergreen,Omar Apollo,88,51,7
2022-11-19,2022,November,19,35,Sunroof,Nicky Youre & dazy,19,4,24
2022-11-19,2022,November,19,64,Until I Found You,Stephen Sanchez,53,38,19
2022-11-19,2022,November,19,74,Billie Eilish.,Armani White,72,58,9
2022-11-26,2022,November,26,28,Sunroof,Nicky Youre & dazy,35,4,25
2022-11-26,2022,November,26,56,Until I Found You,Stephen Sanchez,64,38,20
2022-11-26,2022,November,26,71,Billie Eilish.,Armani White,74,58,10
2022-12-03,2022,December,03,33,Sunroof,Nicky Youre & dazy,28,4,26
2022-12-03,2022,December,03,43,It's Beginning To Look A Lot Like Christmas,Perry Como And The Fontane Sisters With Mitchell Ayres And His Orchestra,0,12,13
2022-12-03,2022,December,03,45,Until I Found You,Stephen Sanchez,56,38,21
2022-12-03,2022,December,03,75,Billie Eilish.,Armani White,71,58,11
2022-12-10,2022,December,10,19,It's Beginning To Look A Lot Like Christmas,Perry Como And The Fontane Sisters With Mitchell Ayres And His Orchestra,43,12,14
2022-12-10,2022,December,10,42,"You're A Mean One, Mr. Grinch",Thurl Ravenscroft,0,32,5
2022-12-10,2022,December,10,47,Sunroof,Nicky Youre & dazy,33,4,27
2022-12-10,2022,December,10,54,Until I Found You,Stephen Sanchez,45,38,22
2022-12-10,2022,December,10,77,Billie Eilish.,Armani White,75,58,12
2022-12-17,2022,December,17,14,It's Beginning To Look A Lot Like Christmas,Perry Como And The Fontane Sisters With Mitchell Ayres And His Orchestra,19,12,15
2022-12-17,2022,December,17,60,Until I Found You,Stephen Sanchez,54,38,23
2022-12-17,2022,December,17,84,Billie Eilish.,Armani White,77,58,13
2022-12-24,2022,December,24,23,It's Beginning To Look A Lot Like Christmas,Perry Como And The Fontane Sisters With Mitchell Ayres And His Orchestra,14,12,16
